,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_n_estimators,param_oob_score,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.049473858,0.003517315,0.157839108,0.007299253,gini,6,1,10,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 10, 'oob_score': False}",0.489765352,0.52047952,0.529235382,0.52428643,0.513770656,0.5155,0.013834108,10940,0.531324247,0.539384846,0.544818102,0.563288767,0.537048607,0.543172914,0.010950814
1,0.207118273,0.005003987,0.003468466,0.000353141,gini,6,1,10,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 10, 'oob_score': True}",0.489765352,0.52047952,0.529235382,0.52428643,0.513770656,0.5155,0.013834108,10940,0.531324247,0.539384846,0.544818102,0.563288767,0.537048607,0.543172914,0.010950814
2,0.089045477,0.009720746,0.086716509,0.005630071,gini,6,1,20,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 20, 'oob_score': False}",0.492261608,0.500999001,0.530234883,0.530295443,0.522283425,0.5152,0.015701083,10942,0.527447793,0.529132283,0.546568321,0.562788954,0.549668874,0.543121245,0.013288497
3,0.123059559,0.028617323,0.00576086,0.000369257,gini,6,1,20,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 20, 'oob_score': True}",0.492261608,0.514985015,0.536731634,0.516775163,0.525788683,0.5173,0.014718885,10938,0.527447793,0.538009502,0.535941993,0.547294764,0.548419343,0.539422679,0.007751385
4,0.1433887,0.007768647,0.008408689,0.000128191,gini,6,1,30,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 30, 'oob_score': False}",0.499251123,0.533466533,0.535732134,0.526790185,0.534301452,0.5259,0.013685953,10895,0.539952482,0.556014004,0.532941618,0.561664376,0.552792703,0.548673036,0.010612841
5,0.170070648,0.000598598,0.008667421,0.000316413,gini,6,1,30,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 30, 'oob_score': True}",0.509735397,0.514985015,0.542728636,0.51977967,0.521281923,0.5217,0.01126751,10923,0.552457171,0.539384846,0.538567321,0.545795327,0.543046358,0.543850205,0.005027083
6,0.196453333,0.000968073,0.010868979,5.64E-05,gini,6,1,40,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 40, 'oob_score': False}",0.496255617,0.528471528,0.529735132,0.525287932,0.51577366,0.5191,0.01243387,10934,0.535575841,0.550262566,0.541192649,0.566162689,0.542296639,0.547098077,0.010622271
7,0.224428606,0.001576385,0.010888338,0.000176233,gini,6,1,40,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 40, 'oob_score': True}",0.501747379,0.507992008,0.524737631,0.530796194,0.519278918,0.5169,0.010670544,10939,0.540327623,0.529132283,0.540567571,0.568161939,0.543796076,0.544397099,0.012879203
8,0.244883823,0.001917154,0.013571739,0.000152972,gini,6,1,50,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 50, 'oob_score': False}",0.501747379,0.510989011,0.531734133,0.53329995,0.528292439,0.5212,0.012576013,10928,0.532574716,0.530132533,0.543942993,0.567537174,0.546545046,0.544146492,0.013290715
9,0.279277611,0.001260718,0.013414526,0.000118074,gini,6,1,50,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 50, 'oob_score': True}",0.504243635,0.510989011,0.52023988,0.527290936,0.512268403,0.515,0.007971676,10943,0.54445417,0.530132533,0.535191899,0.559915032,0.54392103,0.542722933,0.010151212
10,0.293088388,0.003186306,0.015957642,0.000314727,gini,6,1,60,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 60, 'oob_score': False}",0.507738392,0.512487512,0.531734133,0.518778167,0.51977967,0.5181,0.008103262,10937,0.541453045,0.534008502,0.542442805,0.555666625,0.545795327,0.543873261,0.007042654
11,0.337404156,0.003450753,0.016859865,0.001239964,gini,6,1,60,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 60, 'oob_score': True}",0.510733899,0.52047952,0.535732134,0.518778167,0.521281923,0.5214,0.008089189,10925,0.545329499,0.539509877,0.541567696,0.555666625,0.543046358,0.545024011,0.005650158
12,0.348633385,0.008365065,0.022133112,0.002704066,gini,6,1,70,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 70, 'oob_score': False}",0.507738392,0.515484515,0.537231384,0.514271407,0.520280421,0.519,0.009958892,10935,0.539952482,0.539509877,0.541817727,0.545670374,0.54154692,0.541699476,0.002174931
13,0.407224083,0.002441211,0.01956296,0.000100489,gini,6,1,70,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 70, 'oob_score': True}",0.514727908,0.53046953,0.538730635,0.516775163,0.512769154,0.5227,0.010146035,10918,0.550206327,0.547636909,0.550818852,0.54791953,0.539922529,0.54730083,0.003892389
14,0.406749916,0.008180594,0.021550083,0.000405043,gini,6,1,80,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 80, 'oob_score': False}",0.503744383,0.522977023,0.529235382,0.522283425,0.51977967,0.5196,0.008524114,10932,0.541077904,0.539009752,0.540942618,0.553917281,0.546170186,0.544223548,0.005396315
15,0.457453012,0.00674408,0.021136045,0.000308986,gini,6,1,80,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 80, 'oob_score': True}",0.509735397,0.520979021,0.529235382,0.523785679,0.523284927,0.5214,0.00643582,10925,0.54045267,0.54176044,0.541317665,0.559665126,0.549169062,0.546472992,0.00729837
16,0.441289473,0.005264066,0.023686266,0.000519077,gini,6,1,90,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 90, 'oob_score': False}",0.514228657,0.528971029,0.528735632,0.523284927,0.527290936,0.5245,0.00552938,10907,0.552082031,0.539509877,0.541692712,0.558040735,0.55029364,0.548323799,0.006842221
17,0.506178856,0.003676039,0.023460293,9.75E-05,gini,6,1,90,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 90, 'oob_score': True}",0.513230155,0.531968032,0.530234883,0.522283425,0.529293941,0.5254,0.006924388,10897,0.552457171,0.548387097,0.547068384,0.558040735,0.55029364,0.551249405,0.003851444
18,0.492915678,0.004607633,0.02626152,0.000468509,gini,6,1,100,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 100, 'oob_score': False}",0.516724913,0.537962038,0.537231384,0.520781172,0.521782674,0.5269,0.008905069,10884,0.557208953,0.549387347,0.547568446,0.555166812,0.547294764,0.551325265,0.004086305
19,0.56320405,0.004208374,0.026169968,0.000568548,gini,6,1,100,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 100, 'oob_score': True}",0.510234648,0.542457542,0.531734133,0.518778167,0.522784176,0.5252,0.011064719,10902,0.550581468,0.549887472,0.546943368,0.55229289,0.548169436,0.549574927,0.001865403
20,0.538986206,0.001186986,0.028445721,0.000142352,gini,6,1,110,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 110, 'oob_score': False}",0.508237644,0.533966034,0.531234383,0.523785679,0.529794692,0.5254,0.00921284,10897,0.541202951,0.53875969,0.544193024,0.549169062,0.553292515,0.545323448,0.005284582
21,0.616977549,0.005176725,0.028825903,0.000507947,gini,6,1,110,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 110, 'oob_score': True}",0.507239141,0.524975025,0.534732634,0.5112669,0.524787181,0.5206,0.010022512,10931,0.541578092,0.539634909,0.54744343,0.54554542,0.55229289,0.545298948,0.004460962
22,0.59029355,0.005562531,0.032133627,0.001718963,gini,6,1,120,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 120, 'oob_score': False}",0.50673989,0.53046953,0.538730635,0.509764647,0.525788683,0.5223,0.012234712,10922,0.539077154,0.54476119,0.551193899,0.548044483,0.553292515,0.547273848,0.005013667
23,0.678809023,0.010872858,0.032046318,0.001674341,gini,6,1,120,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 120, 'oob_score': True}",0.514727908,0.532467532,0.534732634,0.520280421,0.529293941,0.5263,0.007595614,10891,0.548580718,0.551012753,0.544693087,0.553792328,0.552417843,0.550099346,0.003205674
24,0.647720814,0.00978428,0.034177828,0.000583661,gini,6,1,130,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 130, 'oob_score': False}",0.512730904,0.533466533,0.535732134,0.516274412,0.522283425,0.5241,0.009133314,10912,0.553082406,0.550262566,0.543817977,0.550793452,0.54991878,0.549575036,0.003082881
25,0.733848858,0.010771379,0.033561039,0.000208788,gini,6,1,130,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 130, 'oob_score': True}",0.510234648,0.534465534,0.525237381,0.519278918,0.522784176,0.5224,0.00789771,10919,0.554082781,0.548137034,0.539067383,0.548419343,0.552042984,0.548349905,0.005152088
26,0.685349178,0.006394144,0.036261082,0.000930606,gini,6,1,140,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 140, 'oob_score': False}",0.507738392,0.532967033,0.531234383,0.516775163,0.523284927,0.5224,0.009354332,10919,0.547580343,0.543510878,0.542817852,0.547044858,0.555041859,0.547199158,0.004346868
27,0.782128286,0.007905438,0.03638072,0.000676867,gini,6,1,140,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 140, 'oob_score': True}",0.510733899,0.529470529,0.531234383,0.509263896,0.526289434,0.5214,0.009453393,10925,0.542828561,0.539384846,0.543317915,0.539672623,0.552417843,0.543524358,0.004724241
28,0.727408981,0.002306883,0.038418865,9.40E-05,gini,6,1,150,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 150, 'oob_score': False}",0.512730904,0.527472527,0.534232884,0.518778167,0.534802203,0.5256,0.008659757,10896,0.545829686,0.53875969,0.542192774,0.550918406,0.557166063,0.546973324,0.006497399
29,0.841394758,0.012555806,0.039575672,0.001229785,gini,6,1,150,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 150, 'oob_score': True}",0.521218173,0.527972028,0.534232884,0.518277416,0.530295443,0.5264,0.005861386,10890,0.550331374,0.54276069,0.543692962,0.551793078,0.552167937,0.548149208,0.004076373
30,0.781630135,0.00192015,0.042455959,0.001303383,gini,6,1,160,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 160, 'oob_score': False}",0.524213679,0.528471528,0.529735132,0.518277416,0.52428643,0.525,0.004018687,10905,0.561460548,0.543260815,0.541067633,0.555541672,0.548169436,0.549900021,0.00762311
31,0.896927834,0.006450897,0.041570282,0.000874159,gini,6,1,160,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 160, 'oob_score': True}",0.520718922,0.524975025,0.524237881,0.508763145,0.517776665,0.5193,0.00586217,10933,0.554582969,0.544636159,0.537567196,0.549418968,0.54592028,0.546425114,0.005611269
32,0.831681108,0.004578685,0.043614531,0.000330858,gini,6,1,170,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 170, 'oob_score': False}",0.515227159,0.528971029,0.529235382,0.513770656,0.524787181,0.5224,0.006656398,10919,0.559834938,0.549262316,0.537192149,0.549418968,0.55704111,0.550549896,0.007870376
33,0.95052247,0.007915409,0.043924093,0.000841734,gini,6,1,170,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 170, 'oob_score': True}",0.52021967,0.528471528,0.533233383,0.512769154,0.52879319,0.5247,0.007294625,10906,0.558834563,0.548512128,0.540942618,0.551543171,0.560039985,0.551974493,0.007014114
34,0.881626749,0.005674385,0.046536779,0.000734415,gini,6,1,180,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 180, 'oob_score': False}",0.518721917,0.528471528,0.534232884,0.519278918,0.530796194,0.5263,0.006238636,10891,0.555583344,0.543385846,0.540442555,0.55666625,0.560914657,0.551398531,0.008000684
35,1.017023325,0.003886454,0.046182489,0.00024269,gini,6,1,180,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 180, 'oob_score': True}",0.516225662,0.522477522,0.532233883,0.527290936,0.523785679,0.5244,0.005305504,10909,0.558334375,0.536134034,0.538567321,0.564163439,0.554667,0.550373234,0.011082602
36,0.943638468,0.009830378,0.049061823,0.000865752,gini,6,1,190,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 190, 'oob_score': False}",0.513729406,0.521978022,0.526736632,0.523785679,0.51977967,0.5212,0.004378563,10928,0.552707265,0.543635909,0.537317165,0.558165688,0.553917281,0.549148662,0.007577399
37,1.080512762,0.009204854,0.049588251,0.00086677,gini,6,1,190,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 1, 'n_estimators': 190, 'oob_score': True}",0.513729406,0.525974026,0.528235882,0.520280421,0.52879319,0.5234,0.005700007,10914,0.557334,0.544011003,0.534566821,0.558040735,0.551293265,0.549049165,0.008827731
38,0.077673578,0.000947065,0.00335288,6.74E-05,gini,6,2,10,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 10, 'oob_score': False}",0.512730904,0.528971029,0.540729635,0.500751127,0.539308963,0.5245,0.01552032,10907,0.54970614,0.550387597,0.553819227,0.5328002,0.568411846,0.551025002,0.011352525
39,0.085700274,0.001713187,0.003281164,7.45E-05,gini,6,2,10,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 10, 'oob_score': True}",0.501747379,0.533466533,0.532233883,0.519278918,0.539308963,0.5252,0.013435219,10902,0.533450044,0.54476119,0.552944118,0.546420092,0.568411846,0.549197458,0.011476981
40,0.15029726,0.001040334,0.005880022,0.000156723,gini,6,2,20,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 20, 'oob_score': False}",0.512730904,0.546953047,0.553223388,0.520280421,0.54231347,0.5351,0.015758365,10848,0.568588221,0.561765441,0.569821228,0.549668874,0.564413345,0.562851422,0.007195659
41,0.165141249,0.001620426,0.005844545,0.000108539,gini,6,2,20,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 20, 'oob_score': True}",0.521218173,0.530969031,0.538230885,0.513269905,0.53780671,0.5283,0.009714289,10875,0.563711392,0.553263316,0.557069634,0.559290266,0.562414095,0.55914974,0.003753965
42,0.223808432,0.001544424,0.008465004,8.47E-05,gini,6,2,30,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 30, 'oob_score': False}",0.533699451,0.552447552,0.552723638,0.533800701,0.539308963,0.5424,0.008565925,10762,0.573214956,0.569642411,0.563445431,0.57453455,0.563663626,0.568900195,0.004649518
43,0.246362877,0.002175406,0.00850935,0.000291083,gini,6,2,30,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 30, 'oob_score': True}",0.535197204,0.555944056,0.552723638,0.537305959,0.54231347,0.5447,0.008266578,10707,0.57221458,0.56464116,0.563445431,0.569036611,0.570036236,0.567874804,0.003314545
44,0.303781509,0.004025172,0.012650824,0.002109802,gini,6,2,40,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 40, 'oob_score': False}",0.531702446,0.55044955,0.542728636,0.53329995,0.537305959,0.5391,0.006837023,10817,0.572714768,0.563140785,0.564570571,0.568911658,0.56141447,0.56615045,0.004115778
45,0.333531046,0.005241611,0.011496258,0.00094885,gini,6,2,40,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 40, 'oob_score': True}",0.521717424,0.550949051,0.551724138,0.536805208,0.537305959,0.5397,0.011038732,10812,0.561960735,0.567766942,0.564945618,0.573659878,0.563788579,0.56642435,0.004079539
46,0.375258207,0.003407234,0.013425255,9.35E-05,gini,6,2,50,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 50, 'oob_score': False}",0.515227159,0.544955045,0.544727636,0.523785679,0.536805208,0.5331,0.011800035,10861,0.56458672,0.557764441,0.560945118,0.567162314,0.561289516,0.562349622,0.003233789
47,0.41312089,0.002740208,0.013656473,0.00031742,gini,6,2,50,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 50, 'oob_score': True}",0.515227159,0.540959041,0.553723138,0.532799199,0.53329995,0.5352,0.012532762,10846,0.56458672,0.551637909,0.571071384,0.572785206,0.56103961,0.564224166,0.007600822
48,0.44715724,0.003913333,0.016079617,0.000281542,gini,6,2,60,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 60, 'oob_score': False}",0.521717424,0.543456543,0.546726637,0.533800701,0.536805208,0.5365,0.008709752,10839,0.569588596,0.556389097,0.557194649,0.575034362,0.562664001,0.564174141,0.007195296
49,0.4874403,0.002623862,0.015962839,0.000122876,gini,6,2,60,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 60, 'oob_score': True}",0.520718922,0.543956044,0.550224888,0.512268403,0.541812719,0.5338,0.014639352,10855,0.569963736,0.55563891,0.567570946,0.551293265,0.564413345,0.561776041,0.007143215
50,0.522524881,0.005638131,0.018777609,0.000354072,gini,6,2,70,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 70, 'oob_score': False}",0.52021967,0.543956044,0.542728636,0.531797697,0.527791688,0.5333,0.009016758,10859,0.568838314,0.555513878,0.559319915,0.571285768,0.556166438,0.562224863,0.006572949
51,0.574709129,0.007574345,0.018680954,0.000105892,gini,6,2,70,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 70, 'oob_score': True}",0.524213679,0.546453546,0.550224888,0.530796194,0.534802203,0.5373,0.009705481,10832,0.573715143,0.55663916,0.565070634,0.573409971,0.561664376,0.566099857,0.006658347
52,0.598980093,0.009573221,0.021158457,0.00043512,gini,6,2,80,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 80, 'oob_score': False}",0.521717424,0.544455544,0.542728636,0.533800701,0.541812719,0.5369,0.008434211,10836,0.567712892,0.555013753,0.556694587,0.574659503,0.561914282,0.563199003,0.007248096
53,0.662831259,0.008352069,0.021634007,0.000457758,gini,6,2,80,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 80, 'oob_score': True}",0.509735397,0.54995005,0.542728636,0.531797697,0.539308963,0.5347,0.013791849,10850,0.556333625,0.562265566,0.558194774,0.568786705,0.559290266,0.560974187,0.004354277
54,0.671242809,0.006448687,0.023644876,0.000236279,gini,6,2,90,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 90, 'oob_score': False}",0.515227159,0.551448551,0.554722639,0.532298448,0.530295443,0.5368,0.014592746,10837,0.554958109,0.560015004,0.562070259,0.567912033,0.558040735,0.560599228,0.004343972
55,0.744289255,0.009251093,0.023738432,0.000400972,gini,6,2,90,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 90, 'oob_score': True}",0.514228657,0.544455544,0.554722639,0.525788683,0.533800701,0.5346,0.014114721,10852,0.557959235,0.555513878,0.562070259,0.557415969,0.556916156,0.557975099,0.002202824
56,0.749734354,0.007692542,0.026318932,0.000475234,gini,6,2,100,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 100, 'oob_score': False}",0.518222666,0.541958042,0.556721639,0.525788683,0.525788683,0.5337,0.013881078,10856,0.564461673,0.555138785,0.566570821,0.561164563,0.549668874,0.559400943,0.006213013
57,0.813487625,0.002955477,0.026302719,0.0003895,gini,6,2,100,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 100, 'oob_score': True}",0.521717424,0.544955045,0.552723638,0.534301452,0.531296945,0.537,0.010810709,10834,0.567587845,0.563890973,0.560820103,0.569411471,0.552417843,0.562825647,0.00599218
58,0.818297148,0.005312307,0.028732204,0.000513279,gini,6,2,110,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 110, 'oob_score': False}",0.522216675,0.54045954,0.552223888,0.534301452,0.539809715,0.5378,0.009743628,10830,0.570463924,0.55563891,0.565445681,0.572785206,0.566412595,0.566149263,0.005893792
59,0.894779921,0.003022718,0.028604412,0.000286604,gini,6,2,110,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 110, 'oob_score': True}",0.524213679,0.548951049,0.563218391,0.531797697,0.536805208,0.541,0.013722351,10794,0.568088033,0.56364091,0.572571571,0.56303886,0.562913907,0.566050656,0.00377863
60,0.892790174,0.005262004,0.03142457,0.000634719,gini,6,2,120,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 120, 'oob_score': False}",0.523714428,0.544455544,0.552723638,0.536304457,0.535302954,0.5385,0.0097147,10826,0.577091409,0.563140785,0.561445181,0.57216044,0.559415219,0.566650607,0.00679904
61,0.976692247,0.006606211,0.031284523,0.000655759,gini,6,2,120,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 120, 'oob_score': True}",0.521717424,0.548451548,0.555722139,0.530295443,0.541812719,0.5396,0.012248114,10813,0.575340753,0.565016254,0.563195399,0.566537548,0.563788579,0.566775707,0.004432921
62,0.963283443,0.000818514,0.03376708,0.000271162,gini,6,2,130,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 130, 'oob_score': False}",0.530204693,0.552947053,0.562218891,0.529293941,0.537305959,0.5424,0.013043822,10762,0.575340753,0.567141785,0.563445431,0.569036611,0.565662876,0.568125491,0.004045374
63,1.058119297,0.005465443,0.034235716,0.000796711,gini,6,2,130,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 130, 'oob_score': True}",0.530204693,0.556443556,0.562718641,0.530295443,0.536304457,0.5432,0.013708547,10743,0.5754658,0.568392098,0.567070884,0.570785955,0.56303886,0.568950719,0.004113643
64,1.039250851,0.00347075,0.037434196,0.001907859,gini,6,2,140,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 140, 'oob_score': False}",0.533699451,0.554445554,0.557221389,0.530796194,0.538808212,0.543,0.010829265,10751,0.576716269,0.564891223,0.564195524,0.570661002,0.564413345,0.568175473,0.004896998
65,1.142410374,0.004649389,0.036625147,0.000894297,gini,6,2,140,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 140, 'oob_score': True}",0.527209186,0.556943057,0.557721139,0.531296945,0.546319479,0.5439,0.012687441,10731,0.572089534,0.569392348,0.565445681,0.571410721,0.571285768,0.56992481,0.002412148
66,1.126407814,0.007613871,0.04035449,0.001689292,gini,6,2,150,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 150, 'oob_score': False}",0.527708437,0.555944056,0.566716642,0.537305959,0.545818728,0.5467,0.013685875,10658,0.574715518,0.571017754,0.569696212,0.574659503,0.568036986,0.571625195,0.002672913
67,1.229060793,0.008765998,0.038884735,0.000467092,gini,6,2,150,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 150, 'oob_score': True}",0.525212182,0.54995005,0.564217891,0.535803706,0.548823235,0.5448,0.013304321,10703,0.573089909,0.564016004,0.570196275,0.572660252,0.573534924,0.570699473,0.003536116
68,1.20054903,0.006405167,0.042392778,0.000853023,gini,6,2,160,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 160, 'oob_score': False}",0.532700949,0.548451548,0.556721639,0.535302954,0.54682023,0.544,0.008866613,10724,0.5794673,0.564016004,0.568071009,0.572285393,0.567662127,0.570300367,0.005280086
69,1.315557098,0.008731437,0.041907549,0.001123614,gini,6,2,160,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 160, 'oob_score': True}",0.531702446,0.553446553,0.549225387,0.531797697,0.541812719,0.5416,0.008862861,10781,0.582593473,0.569017254,0.563445431,0.568286892,0.564913158,0.569651242,0.00679303
70,1.267347193,0.00515598,0.04410038,0.000399282,gini,6,2,170,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 170, 'oob_score': False}",0.532201697,0.552447552,0.555722139,0.535803706,0.542814221,0.5438,0.009127989,10733,0.582218332,0.569517379,0.568696087,0.571660627,0.568911658,0.572200817,0.005117518
71,1.389152384,0.009128354,0.043998671,0.00088873,gini,6,2,170,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 170, 'oob_score': True}",0.526709935,0.54995005,0.554722639,0.535302954,0.542814221,0.5419,0.010047336,10772,0.578591972,0.563515879,0.567570946,0.56741222,0.568911658,0.569200535,0.005028946
72,1.341176605,0.008446546,0.046738195,0.000884771,gini,6,2,180,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 180, 'oob_score': False}",0.524712931,0.55044955,0.552223888,0.532799199,0.546319479,0.5413,0.010733547,10787,0.57221458,0.567516879,0.564195524,0.567662127,0.570910908,0.568500004,0.002821619
73,1.461771679,0.002239956,0.046594954,0.000510392,gini,6,2,180,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 180, 'oob_score': True}",0.517224164,0.551448551,0.552223888,0.535302954,0.549323986,0.5411,0.013438756,10791,0.57021383,0.566516629,0.564195524,0.57453455,0.571160815,0.56932427,0.00361934
74,1.411722565,0.010435694,0.049237728,0.000856635,gini,6,2,190,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 190, 'oob_score': False}",0.521717424,0.55044955,0.55972014,0.533800701,0.548322484,0.5428,0.013427346,10757,0.573340003,0.566891723,0.572821603,0.571910534,0.572410346,0.571474842,0.00233934
75,1.543273449,0.003209169,0.048827887,0.000395883,gini,6,2,190,TRUE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 2, 'n_estimators': 190, 'oob_score': True}",0.525711433,0.54995005,0.56071964,0.533800701,0.545818728,0.5432,0.012280639,10743,0.572089534,0.567516879,0.573946743,0.573160065,0.56578783,0.57050021,0.003243028
76,0.102446461,0.001331916,0.003359604,8.70E-05,gini,6,3,10,FALSE,"{'criterion': 'gini', 'max_depth': 6, 'max_features': 3, 'n_estimators': 10, 'oob_score': False}",0.49775337,0.561938062,0.525237381,0.54231347,0.552829244,0.536,0.022702182,10843,0.542328373,0.570267567,0.546068259,0.579907535,0.558915407,0.559497428,0.014198776
