,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
9097,2.6176127433776855,0.17264383235368586,0.08826475143432617,0.03359820902309032,901,972,"{'min_samples_leaf': 901, 'min_samples_split': 972}",0.3839241138292561,0.3991008991008991,0.38630684657671166,0.3640460691036555,0.3760640961442163,0.3819,0.011593027054132277,9133,0.38727022633487557,0.3865966491622906,0.38067258407300913,0.39010371110833436,0.383481194552043,0.3856248730461105,0.0032506014893087763
9098,2.6583791255950926,0.363503743546523,0.09095592498779297,0.024553412726785493,901,982,"{'min_samples_leaf': 901, 'min_samples_split': 982}",0.381927109335996,0.41208791208791207,0.38630684657671166,0.3700550826239359,0.3795693540310466,0.386,0.01409338473534463,8908,0.3813930223833938,0.39447361840460116,0.38067258407300913,0.3893539922529052,0.3849806322629014,0.38617476987536214,0.005168045358840748
9099,2.6221252918243407,0.05426596165897327,0.09544000625610352,0.029427553892364088,901,992,"{'min_samples_leaf': 901, 'min_samples_split': 992}",0.3749375936095856,0.3981018981018981,0.38980509745127434,0.3640460691036555,0.3795693540310466,0.3813,0.011796118827378889,9149,0.3798924596723771,0.38722180545136287,0.39079884985623203,0.38897913282519053,0.3849806322629014,0.3863745760136128,0.0037692605211333712
9100,2.6786858081817626,0.24627810857444718,0.1015688419342041,0.04249876835587308,911,2,"{'min_samples_leaf': 911, 'min_samples_split': 2}",0.38242636045931105,0.3946053946053946,0.3873063468265867,0.3625438157235854,0.38057085628442666,0.3815,0.010641174750650169,9143,0.3821433037389021,0.3840960240060015,0.3827978497312164,0.3898538048231913,0.3887292265400475,0.3855240417678717,0.003159772299025963
9101,2.572877359390259,0.20912624183121012,0.09278764724731445,0.03743942428819834,911,12,"{'min_samples_leaf': 911, 'min_samples_split': 12}",0.3764353469795307,0.3971028971028971,0.3873063468265867,0.3625438157235854,0.38657986980470704,0.382,0.01171689243393361,9128,0.379517318994623,0.38634658664666166,0.3827978497312164,0.3898538048231913,0.39197800824690743,0.38609871368852,0.004537371792543142
9102,2.6622056484222414,0.31176112250006704,0.10648813247680664,0.03276503623589907,911,22,"{'min_samples_leaf': 911, 'min_samples_split': 22}",0.38592111832251624,0.40409590409590407,0.3828085957021489,0.35953930896344516,0.3795693540310466,0.3824,0.014237940075813152,9119,0.3848943353757659,0.3913478369592398,0.3757969746218277,0.38722978882918907,0.3868549294014744,0.3852247730374994,0.005160658521942443
9103,2.5278850555419923,0.04366973715555272,0.09854397773742676,0.025435736540376848,911,32,"{'min_samples_leaf': 911, 'min_samples_split': 32}",0.37993010484273587,0.3971028971028971,0.39030484757621187,0.3670505758637957,0.37356034051076614,0.3816,0.010909560341005922,9139,0.38314367887957984,0.383970992748187,0.38742342792849105,0.39347744595776585,0.37998250656004,0.3855996104148128,0.0045961386856820255
9104,2.63500714302063,0.40038447472790445,0.10618672370910645,0.02329207466951985,911,42,"{'min_samples_leaf': 911, 'min_samples_split': 42}",0.38292561158262606,0.3971028971028971,0.392303848075962,0.36054081121682524,0.3795693540310466,0.3825,0.01264801348811362,9117,0.3856446167312742,0.383970992748187,0.38704838104763095,0.3874796951143321,0.3852305385480445,0.3858748448378938,0.001268504631528496
9105,2.671151304244995,0.18804397554273536,0.10347208976745606,0.03138404846649862,911,52,"{'min_samples_leaf': 911, 'min_samples_split': 52}",0.37993010484273587,0.38961038961038963,0.39480259870064965,0.37055583375062595,0.37205808713069605,0.3814,0.009528076240823805,9147,0.38314367887957984,0.3789697424356089,0.3912989123640455,0.39472697738348117,0.37835811570661004,0.3852994853538651,0.006599492252659679
9106,2.7509878635406495,0.1870266403059561,0.10626230239868165,0.03867546582740152,911,62,"{'min_samples_leaf': 911, 'min_samples_split': 62}",0.38342486270594106,0.39760239760239763,0.39030484757621187,0.3585378067100651,0.37356034051076614,0.3807,0.01361643357172096,9174,0.383518819557334,0.3845961490372593,0.38667333416677085,0.3863551168311883,0.37998250656004,0.3842251852305185,0.0024152403917085926
